Order_ID,Order_Date,Product_Name,Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Customer_ID
ORD-100851,2025-09-17,Camping Tent,Sports & Outdoors,West,Online,4,167.22,668.88,CUST-1278
ORD-100852,2026-04-22,Camping Tent,Sports & Outdoors,North,Online,3,136.49,409.47,CUST-1049
ORD-100853,2024-04-27,Wireless Headphones,Electronics,West,In-Store,1,133.49,133.49,CUST-1077
ORD-100854,2025-02-15,Bluetooth Speaker,Electronics,East,Online,3,74.9,224.7,CUST-1187
ORD-100855,2025-01-06,Casual T-Shirt,Fashion,West,Online,2,28.88,57.76,CUST-1370
ORD-100856,2025-02-22,Leather Jacket,Fashion,East,Online,1,152.63,152.63,CUST-1094
ORD-100857,2025-12-18,Robotic Vacuum,Home & Kitchen,North,Online,3,258.53,775.59,CUST-1336
ORD-100858,2025-04-24,Dumbbells,Sports & Outdoors,North,Online,1,35.54,35.54,CUST-1343
ORD-100859,2024-09-18,Hair Dryer,Beauty & Personal Care,East,In-Store,1,79.99,79.99,CUST-1320
ORD-100860,2024-09-30,Wireless Headphones,Electronics,West,Online,4,131.44,525.76,CUST-1394
ORD-100861,2025-04-14,Water Bottle,Sports & Outdoors,East,Online,2,24.26,48.52,CUST-1279
ORD-100862,2025-10-09,Perfume,Beauty & Personal Care,East,Affiliate,1,72.02,72.02,CUST-1353
ORD-100863,2024-10-12,Designer Jeans,Fashion,East,In-Store,1,95.6,95.6,CUST-1189
ORD-100864,2026-05-20,Sci-Fi Novel,Books & Stationery,West,Online,1,13.72,13.72,CUST-1006
ORD-100865,2026-04-14,Camping Tent,Sports & Outdoors,East,In-Store,2,188.31,376.62,CUST-1322
ORD-100866,2025-12-01,Self-Help Best Seller,Books & Stationery,South,In-Store,2,19.34,38.68,CUST-1040
ORD-100867,2026-03-26,Smartphone,Electronics,,Online,1,709.13,709.13,CUST-1335
ORD-100868,2025-06-22,Hiking Backpack,Sports & Outdoors,West,In-Store,3,71.11,213.33,CUST-1239
ORD-100869,2025-01-28,Fountain Pen,Books & Stationery,South,Wholesale,16,28.73,459.68,CUST-1203
ORD-100870,2026-02-01,Water Bottle,Sports & Outdoors,South,Affiliate,1,24.4,24.4,CUST-1224
ORD-100871,2025-12-14,Makeup Kit,Beauty & Personal Care,South,Online,3,58.13,174.39,CUST-1154
ORD-100872,2024-09-13,Smartwatch,Electronics,North,Online,2,228.43,456.86,CUST-1297
ORD-100873,2025-09-01,Coffee Maker,Home & Kitchen,North,Affiliate,2,99.02,198.04,CUST-1322
ORD-100874,2026-02-02,Self-Help Best Seller,Books & Stationery,East,In-Store,1,17.48,17.48,CUST-1162
ORD-100875,2025-07-14,Sci-Fi Novel,Books & Stationery,West,Online,2,15.25,30.5,CUST-1382
ORD-100876,2026-05-27,Dumbbells,Sports & Outdoors,North,Online,1,41.73,41.73,CUST-1204
ORD-100877,2025-02-08,Hair Dryer,Beauty & Personal Care,East,In-Store,2,70.54,141.08,CUST-1312
ORD-100878,2024-08-26,Designer Jeans,Fashion,East,In-Store,4,99.0,396.0,CUST-1176
ORD-100879,2025-03-21,Desk Organizer,Books & Stationery,South,Online,1,30.08,30.08,CUST-1384
ORD-100880,2024-09-09,Desk Organizer,Books & Stationery,North,In-Store,2,27.46,54.92,CUST-1342
ORD-100881,2025-12-08,Sci-Fi Novel,Books & Stationery,North,Online,5,18.87,94.35,CUST-1102
ORD-100882,2025-01-30,Coffee Maker,Home & Kitchen,South,In-Store,2,88.93,177.86,CUST-1332
ORD-100883,2025-03-14,Smartphone,Electronics,North,In-Store,1,724.01,724.01,CUST-1142
ORD-100884,2024-08-10,Smartphone,Electronics,North,Online,4,791.58,3166.32,CUST-1367
ORD-100885,2024-09-26,Perfume,Beauty & Personal Care,North,,4,77.43,309.72,CUST-1388
ORD-100886,2025-10-14,Wireless Headphones,Electronics,East,In-Store,2,134.92,269.84,CUST-1061
ORD-100887,2024-04-18,Winter Coat,Fashion,North,In-Store,2,134.4,268.8,CUST-1336
ORD-100888,2026-03-20,Fountain Pen,Books & Stationery,East,Affiliate,2,36.58,73.16,CUST-1063
ORD-100889,2025-09-26,Sunglasses,Fashion,West,Wholesale,22,66.98,1473.56,CUST-1165
ORD-100890,2025-07-03,Smartphone,Electronics,West,Online,1,704.77,704.77,CUST-1078
ORD-100891,2025-08-07,Yoga Mat,Sports & Outdoors,East,In-Store,5,36.02,180.1,CUST-1115
ORD-100892,2024-06-11,Leather Journal,Books & Stationery,South,Online,3,21.56,64.68,CUST-1381
ORD-100893,2026-05-07,Coffee Maker,Home & Kitchen,West,Online,2,97.62,195.24,CUST-1132
ORD-100894,2026-03-01,Cookware Set,Home & Kitchen,South,In-Store,1,141.17,141.17,CUST-1275
ORD-100895,2025-11-21,Hair Dryer,Beauty & Personal Care,South,Online,1,79.97,79.97,CUST-1053
ORD-100896,2024-02-03,Designer Jeans,Fashion,,Affiliate,1,80.65,80.65,CUST-1188
ORD-100897,2025-10-04,Camping Tent,Sports & Outdoors,West,In-Store,4,188.9,755.6,CUST-1393
ORD-100898,2024-02-14,Hiking Backpack,Sports & Outdoors,East,Affiliate,3,72.11,216.33,CUST-1159
ORD-100899,2024-09-23,Air Fryer,Home & Kitchen,South,In-Store,2,111.41,222.82,CUST-1359
ORD-100900,2024-07-22,Blender,Home & Kitchen,East,Online,5,59.64,298.2,CUST-1271
ORD-100901,2024-07-18,Hiking Backpack,Sports & Outdoors,North,Online,1,82.72,82.72,CUST-1326
ORD-100902,2026-05-27,Smartphone,Electronics,West,Online,1,744.36,744.36,CUST-1126
ORD-100903,2024-08-21,Leather Journal,Books & Stationery,West,Online,1,29.82,29.82,CUST-1227
ORD-100904,2025-06-18,Coffee Maker,Home & Kitchen,West,In-Store,3,98.45,295.35,CUST-1330
ORD-100905,2025-11-01,Sci-Fi Novel,Books & Stationery,East,Affiliate,1,17.47,17.47,CUST-1358
ORD-100906,2024-07-14,Casual T-Shirt,Fashion,North,Affiliate,3,21.86,65.58,CUST-1123
ORD-100907,2025-06-14,Perfume,Beauty & Personal Care,South,Online,1,76.63,76.63,CUST-1025
ORD-100908,2024-11-21,Cookware Set,Home & Kitchen,South,In-Store,1,122.44,122.44,CUST-1112
ORD-100909,2025-08-26,Leather Journal,Books & Stationery,East,In-Store,1,20.85,20.85,CUST-1009
ORD-100910,2025-03-24,Perfume,Beauty & Personal Care,West,Online,1,77.56,77.56,CUST-1286
ORD-100911,2025-04-19,Sci-Fi Novel,Books & Stationery,South,Online,1,14.69,14.69,CUST-1152
ORD-100912,2025-05-28,Makeup Kit,Beauty & Personal Care,West,Online,2,53.11,106.22,CUST-1088
ORD-100913,2025-10-27,Yoga Mat,Sports & Outdoors,West,In-Store,5,26.17,130.85,CUST-1237
ORD-100914,2026-02-22,Makeup Kit,Beauty & Personal Care,East,Wholesale,47,54.82,2576.54,CUST-1065
ORD-100915,2024-07-20,Winter Coat,Fashion,East,In-Store,1,150.51,150.51,CUST-1076
ORD-100916,2025-02-14,Fountain Pen,Books & Stationery,East,Online,1,37.67,37.67,CUST-1190
ORD-100917,2025-04-06,Water Bottle,Sports & Outdoors,West,In-Store,2,24.01,48.02,CUST-1339
ORD-100918,2025-09-24,Leather Jacket,Fashion,West,In-Store,4,162.91,651.64,CUST-1042
ORD-100919,2024-01-23,Bluetooth Speaker,Electronics,North,Online,3,61.13,183.39,CUST-1087
ORD-100920,2025-10-26,Running Shoes,Fashion,South,Online,2,99.16,198.32,CUST-1105
ORD-100921,2025-07-01,Sunglasses,Fashion,West,In-Store,2,52.12,104.24,CUST-1138
ORD-100922,2024-10-18,Bluetooth Speaker,Electronics,South,Online,2,70.48,140.96,CUST-1286
ORD-100923,2026-04-02,Sunglasses,Fashion,,In-Store,2,70.32,140.64,CUST-1322
ORD-100924,2024-02-25,Makeup Kit,Beauty & Personal Care,South,In-Store,4,60.48,241.92,CUST-1070
ORD-100925,2025-08-16,Sunglasses,Fashion,South,Online,1,62.53,62.53,CUST-1132
ORD-100926,2025-01-29,Wireless Headphones,Electronics,West,In-Store,1,136.92,136.92,CUST-1323
ORD-100927,2024-03-22,Smartwatch,Electronics,West,Wholesale,19,181.86,3455.34,CUST-1202
ORD-100928,2024-11-06,Perfume,Beauty & Personal Care,South,Online,1,67.59,67.59,CUST-1320
ORD-100929,2024-06-11,Cookware Set,Home & Kitchen,South,Online,1,147.76,147.76,CUST-1284
ORD-100930,2025-01-21,Coffee Maker,Home & Kitchen,East,Online,1,84.35,84.35,CUST-1025
ORD-100931,2025-01-05,Hair Dryer,Beauty & Personal Care,,In-Store,3,61.46,184.38,CUST-1307
ORD-100932,2024-03-31,Winter Coat,Fashion,North,Online,1,170.89,170.89,CUST-1379
ORD-100933,2024-06-16,Smart TV,Electronics,South,Wholesale,57,528.63,30131.91,CUST-1166
ORD-100934,2025-12-13,Sci-Fi Novel,Books & Stationery,East,Online,3,16.54,49.62,CUST-1164
ORD-100935,2024-05-04,Winter Coat,Fashion,North,In-Store,4,146.86,587.44,CUST-1238
ORD-100936,2025-06-15,Air Fryer,Home & Kitchen,West,Online,2,102.49,204.98,CUST-1088
ORD-100937,2026-05-05,Designer Jeans,Fashion,North,In-Store,4,95.28,381.12,CUST-1124
ORD-100938,2025-08-19,Smartphone,Electronics,East,Online,1,774.75,774.75,CUST-1319
ORD-100939,2025-07-06,Yoga Mat,Sports & Outdoors,South,In-Store,5,27.62,138.1,CUST-1059
ORD-100940,2026-03-27,Dumbbells,Sports & Outdoors,South,In-Store,4,36.6,146.4,CUST-1013
ORD-100941,2024-06-12,Sunglasses,Fashion,West,Wholesale,30,45.37,1361.1,CUST-1203
ORD-100942,2026-03-29,Casual T-Shirt,Fashion,South,In-Store,1,24.52,24.52,CUST-1256
ORD-100943,2026-03-17,Fitness Tracker,Sports & Outdoors,South,In-Store,4,71.87,287.48,CUST-1109
ORD-100944,2025-06-28,Hair Dryer,Beauty & Personal Care,North,Online,2,59.1,118.2,CUST-1270
ORD-100945,2026-01-22,Essential Oil Diffuser,Beauty & Personal Care,South,Online,1,26.47,26.47,CUST-1297
ORD-100946,2024-04-08,Smart TV,Electronics,North,In-Store,1,621.31,621.31,CUST-1197
ORD-100947,2025-06-25,Robotic Vacuum,Home & Kitchen,South,Online,1,290.37,290.37,CUST-1053
ORD-100948,2026-03-03,Desk Organizer,Books & Stationery,East,In-Store,3,30.19,90.57,CUST-1241
ORD-100949,2024-05-09,Sunglasses,Fashion,West,Affiliate,1,78.86,78.86,CUST-1052
ORD-100950,2024-11-20,Running Shoes,Fashion,East,In-Store,1,100.99,100.99,CUST-1276
ORD-100951,2026-04-29,Leather Jacket,Fashion,North,Online,3,154.26,462.78,CUST-1246
ORD-100952,2024-03-08,Desk Organizer,Books & Stationery,West,Online,2,27.26,54.52,CUST-1178
ORD-100953,2026-01-22,Essential Oil Diffuser,Beauty & Personal Care,North,Affiliate,2,32.34,64.68,CUST-1153
ORD-100954,2025-06-14,Leather Jacket,Fashion,East,In-Store,1,176.61,176.61,CUST-1193
ORD-100955,2024-05-23,Essential Oil Diffuser,Beauty & Personal Care,East,In-Store,1,29.27,29.27,CUST-1314
ORD-100956,2024-10-23,Self-Help Best Seller,Books & Stationery,North,Online,1,17.11,17.11,CUST-1131
ORD-100957,2026-04-22,Desk Organizer,Books & Stationery,West,Online,2,28.57,57.14,CUST-1168
ORD-100958,2024-08-26,Self-Help Best Seller,Books & Stationery,East,Wholesale,56,16.03,897.68,CUST-1185
ORD-100959,2024-05-07,Bluetooth Speaker,Electronics,West,In-Store,3,63.98,191.94,CUST-1235
ORD-100960,2026-05-03,Smartwatch,Electronics,South,Affiliate,1,242.56,242.56,CUST-1138
ORD-100961,2024-10-02,Fountain Pen,Books & Stationery,West,Affiliate,2,45.09,90.18,CUST-1046
ORD-100962,2026-01-21,Cookware Set,Home & Kitchen,West,In-Store,1,154.01,154.01,CUST-1072
ORD-100963,2025-05-30,Hair Dryer,Beauty & Personal Care,North,,1,59.61,59.61,CUST-1087
ORD-100964,2025-12-23,Hair Dryer,Beauty & Personal Care,South,Online,1,67.07,67.07,CUST-1057
ORD-100965,2025-12-13,Makeup Kit,Beauty & Personal Care,North,In-Store,1,47.44,47.44,CUST-1140
ORD-100966,2025-10-17,Designer Jeans,Fashion,West,Online,2,89.47,178.94,CUST-1083
ORD-100967,2024-01-16,Cookware Set,Home & Kitchen,South,Affiliate,2,131.7,263.4,CUST-1288
ORD-100968,2025-06-10,Sunglasses,Fashion,South,Affiliate,4,53.78,215.12,CUST-1198
ORD-100969,2024-09-27,Leather Journal,Books & Stationery,East,Online,1,25.46,25.46,CUST-1051
ORD-100970,2024-03-28,Winter Coat,Fashion,West,Online,1,156.82,156.82,CUST-1312
ORD-100971,2024-12-08,Skincare Gift Set,Beauty & Personal Care,South,Online,4,56.09,224.36,CUST-1270
ORD-100972,2025-12-05,Desk Organizer,Books & Stationery,North,Online,3,30.79,92.37,CUST-1110
ORD-100973,2024-11-16,Blender,Home & Kitchen,East,In-Store,1,66.61,66.61,CUST-1270
ORD-100974,2024-03-16,Desk Organizer,Books & Stationery,North,Wholesale,53,23.36,1238.08,CUST-1129
ORD-100975,2024-01-23,Skincare Gift Set,Beauty & Personal Care,East,Online,3,58.04,174.12,CUST-1037
ORD-100976,2025-09-03,Air Fryer,Home & Kitchen,East,Online,1,111.0,111.0,CUST-1109
ORD-100977,2024-07-14,Hiking Backpack,Sports & Outdoors,South,Online,2,89.99,179.98,CUST-1364
ORD-100978,2024-12-29,Self-Help Best Seller,Books & Stationery,West,In-Store,2,22.96,45.92,CUST-1267
ORD-100979,2025-02-08,Smartwatch,Electronics,East,Online,3,246.63,739.89,CUST-1176
ORD-100980,2024-01-14,Wireless Headphones,Electronics,North,Online,2,147.56,295.12,CUST-1008
ORD-100981,2025-09-21,Laptop,Electronics,North,Online,2,924.69,1849.38,CUST-1206
ORD-100982,2026-05-07,Sci-Fi Novel,Books & Stationery,East,Online,1,13.78,13.78,CUST-1385
ORD-100983,2025-12-27,Smartphone,Electronics,South,Online,2,701.93,1403.86,CUST-1320
ORD-100984,2024-11-19,Smart TV,Electronics,East,Online,3,628.54,1885.62,CUST-1206
ORD-100985,2026-02-19,Hiking Backpack,Sports & Outdoors,West,In-Store,1,70.54,70.54,CUST-1265
ORD-100986,2025-08-07,Fitness Tracker,Sports & Outdoors,East,Online,2,63.56,127.12,CUST-1253
ORD-100987,2024-07-28,Smartwatch,Electronics,North,Affiliate,5,200.45,1002.25,CUST-1053
ORD-100988,2024-10-02,Designer Jeans,Fashion,West,Affiliate,3,84.88,254.64,CUST-1036
ORD-100989,2025-09-22,Cookware Set,Home & Kitchen,West,Online,1,140.67,140.67,CUST-1230
ORD-100990,2026-05-23,Perfume,Beauty & Personal Care,South,Wholesale,40,63.54,2541.6,CUST-1221
ORD-100991,2025-11-03,Smart TV,Electronics,East,In-Store,4,616.22,2464.88,CUST-1071
ORD-100992,2026-04-17,Self-Help Best Seller,Books & Stationery,North,In-Store,2,22.33,44.66,CUST-1268
ORD-100993,2025-11-28,Bluetooth Speaker,Electronics,West,Online,2,75.48,150.96,CUST-1270
ORD-100994,2024-04-05,Perfume,Beauty & Personal Care,West,In-Store,1,78.52,78.52,CUST-1117
ORD-100995,2025-04-26,Fountain Pen,Books & Stationery,East,In-Store,1,40.36,40.36,CUST-1353
ORD-100996,2025-09-28,Air Fryer,Home & Kitchen,North,Wholesale,20,92.07,1841.4,CUST-1077
ORD-100997,2026-05-09,Perfume,Beauty & Personal Care,East,Online,3,84.53,253.59,CUST-1210
ORD-100998,2024-10-06,Dumbbells,Sports & Outdoors,West,Online,1,54.25,54.25,CUST-1067
ORD-100999,2024-02-13,Cookware Set,Home & Kitchen,North,Affiliate,2,139.41,278.82,CUST-1088
ORD-101000,2025-03-08,Blender,Home & Kitchen,South,In-Store,3,59.72,179.16,CUST-1386
ORD-101001,2025-05-17,Essential Oil Diffuser,Beauty & Personal Care,South,Affiliate,1,29.65,29.65,CUST-1358
ORD-101002,2025-10-11,Smart TV,Electronics,North,Online,2,614.66,1229.32,CUST-1286
ORD-101003,2025-11-22,Designer Jeans,Fashion,North,In-Store,1,97.43,97.43,CUST-1355
ORD-101004,2026-03-05,Smart TV,Electronics,East,,5,646.88,3234.4,CUST-1012
ORD-101005,2025-01-14,Desk Organizer,Books & Stationery,North,In-Store,2,34.71,69.42,CUST-1273
ORD-101006,2025-07-08,Makeup Kit,Beauty & Personal Care,East,Online,2,51.68,103.36,CUST-1386
ORD-101007,2026-02-20,Winter Coat,Fashion,East,In-Store,2,175.27,350.54,CUST-1164
ORD-101008,2026-01-03,Designer Jeans,Fashion,North,Online,3,96.24,288.72,CUST-1365
ORD-101009,2025-01-29,Leather Journal,Books & Stationery,East,Affiliate,4,20.5,82.0,CUST-1264
ORD-101010,2024-05-18,Smartwatch,Electronics,South,Wholesale,36,187.37,6745.32,CUST-1292
ORD-101011,2025-11-17,Dumbbells,Sports & Outdoors,South,Online,5,46.13,230.65,CUST-1225
ORD-101012,2024-03-04,Leather Jacket,Fashion,North,Online,3,182.98,548.94,CUST-1238
ORD-101013,2026-03-11,Casual T-Shirt,Fashion,North,In-Store,3,21.39,64.17,CUST-1056
ORD-101014,2025-03-08,Smartphone,Electronics,West,In-Store,1,772.23,772.23,CUST-1256
ORD-101015,2025-11-02,Air Fryer,Home & Kitchen,East,Online,2,109.59,219.18,CUST-1144
ORD-101016,2024-12-31,Smart TV,Electronics,West,Online,3,602.02,1806.06,CUST-1049
ORD-101017,2024-06-26,Designer Jeans,Fashion,East,Online,2,86.06,172.12,CUST-1191
ORD-101018,2025-01-08,Designer Jeans,Fashion,North,Online,2,86.4,172.8,CUST-1088
ORD-101019,2025-04-20,Fountain Pen,Books & Stationery,South,In-Store,1,33.87,33.87,CUST-1011
ORD-101020,2026-03-24,Wireless Headphones,Electronics,North,Online,5,148.83,744.15,CUST-1079
ORD-101021,2026-03-30,Wireless Headphones,Electronics,West,Wholesale,31,126.54,3922.74,CUST-1330
ORD-101022,2026-01-08,Sci-Fi Novel,Books & Stationery,East,In-Store,2,17.23,34.46,CUST-1034
ORD-101023,2025-10-05,Hair Dryer,Beauty & Personal Care,East,Affiliate,4,52.27,209.08,CUST-1149
ORD-101024,2025-05-18,Yoga Mat,Sports & Outdoors,East,Wholesale,31,29.59,917.29,CUST-1167
ORD-101025,2024-06-14,Bluetooth Speaker,Electronics,West,Affiliate,2,70.28,140.56,CUST-1363
ORD-101026,2024-03-12,Casual T-Shirt,Fashion,East,Online,1,21.2,21.2,CUST-1140
ORD-101027,2024-10-01,Cookware Set,Home & Kitchen,South,Affiliate,2,140.06,280.12,CUST-1177
ORD-101028,2024-08-29,Smartwatch,Electronics,North,Online,3,248.78,746.34,CUST-1286
ORD-101029,2025-11-18,Desk Organizer,Books & Stationery,West,Online,4,32.38,129.52,CUST-1133
ORD-101030,2025-09-10,Designer Jeans,Fashion,East,Online,2,93.8,187.6,CUST-1234
ORD-101031,2024-02-28,Designer Jeans,Fashion,South,Online,1,91.93,91.93,CUST-1256
ORD-101032,2025-06-16,Camping Tent,Sports & Outdoors,East,Online,1,181.83,181.83,CUST-1265
ORD-101033,2026-04-11,Makeup Kit,Beauty & Personal Care,North,Online,2,53.8,107.6,CUST-1078
ORD-101034,2025-08-08,Leather Jacket,Fashion,West,Online,1,160.8,160.8,CUST-1000
ORD-101035,2025-10-04,Cookware Set,Home & Kitchen,West,Online,2,120.21,240.42,CUST-1387
ORD-101036,2024-08-28,Air Fryer,Home & Kitchen,East,Wholesale,55,85.15,4683.25,CUST-1150
ORD-101037,2025-03-27,Cookware Set,Home & Kitchen,South,Online,2,155.69,311.38,CUST-1028
ORD-101038,2026-01-28,Smartphone,Electronics,East,Affiliate,3,722.51,2167.53,CUST-1368
ORD-101039,2026-05-14,Skincare Gift Set,Beauty & Personal Care,East,In-Store,1,56.68,56.68,CUST-1284
ORD-101040,2024-11-20,Smartwatch,Electronics,West,In-Store,1,234.93,234.93,CUST-1076
ORD-101041,2025-01-21,Camping Tent,Sports & Outdoors,East,Online,2,173.52,347.04,CUST-1224
ORD-101042,2024-03-07,Makeup Kit,Beauty & Personal Care,East,Online,1,64.66,64.66,CUST-1285
ORD-101043,2025-08-30,Bluetooth Speaker,Electronics,North,In-Store,2,77.33,154.66,CUST-1120
ORD-101044,2025-09-25,Designer Jeans,Fashion,South,Wholesale,47,75.05,3527.35,CUST-1288
ORD-101045,2025-11-15,Leather Jacket,Fashion,West,In-Store,3,191.02,573.06,CUST-1328
ORD-101046,2025-10-04,Designer Jeans,Fashion,West,In-Store,1,93.15,93.15,CUST-1386
ORD-101047,2024-08-13,Bluetooth Speaker,Electronics,West,Online,1,68.54,68.54,CUST-1302
ORD-101048,2024-07-21,Makeup Kit,Beauty & Personal Care,North,Online,1,62.52,62.52,CUST-1257
ORD-101049,2024-10-01,Designer Jeans,Fashion,South,Online,1,83.33,83.33,CUST-1195
ORD-101050,2024-12-15,Coffee Maker,Home & Kitchen,West,Wholesale,31,74.94,2323.14,CUST-1222
ORD-101051,2025-02-24,Wireless Headphones,Electronics,South,In-Store,3,140.15,420.45,CUST-1109
ORD-101052,2026-05-16,Bluetooth Speaker,Electronics,,Wholesale,52,66.19,3441.88,CUST-1187
ORD-101053,2024-12-07,Fitness Tracker,Sports & Outdoors,North,In-Store,1,68.66,68.66,CUST-1189
ORD-101054,2025-08-02,Essential Oil Diffuser,Beauty & Personal Care,West,In-Store,1,34.16,34.16,CUST-1277
ORD-101055,2024-09-21,Air Fryer,Home & Kitchen,North,Online,3,104.67,314.01,CUST-1122
ORD-101056,2024-02-02,Leather Journal,Books & Stationery,East,Wholesale,32,24.13,772.16,CUST-1320
ORD-101057,2024-12-04,Coffee Maker,Home & Kitchen,North,Online,1,99.94,99.94,CUST-1177
ORD-101058,2024-05-25,Skincare Gift Set,Beauty & Personal Care,East,In-Store,1,56.94,56.94,CUST-1134
ORD-101059,2026-04-25,Smartwatch,Electronics,West,Online,1,223.63,223.63,CUST-1144
ORD-101060,2024-12-10,Perfume,Beauty & Personal Care,East,In-Store,2,62.76,125.52,CUST-1049
ORD-101061,2025-05-03,Leather Jacket,Fashion,East,Online,2,155.62,311.24,CUST-1225
ORD-101062,2025-10-15,Ergonomic Chair,Home & Kitchen,North,,1,185.22,185.22,CUST-1332
ORD-101063,2026-02-22,Perfume,Beauty & Personal Care,North,In-Store,1,82.67,82.67,CUST-1200
ORD-101064,2024-09-14,Casual T-Shirt,Fashion,East,Wholesale,15,24.56,368.4,CUST-1267
ORD-101065,2024-09-16,Skincare Gift Set,Beauty & Personal Care,East,In-Store,3,52.84,158.52,CUST-1068
ORD-101066,2024-03-21,Leather Journal,Books & Stationery,North,In-Store,4,20.3,81.2,CUST-1206
ORD-101067,2024-11-28,Essential Oil Diffuser,Beauty & Personal Care,West,In-Store,3,34.85,104.55,CUST-1156
ORD-101068,2024-09-17,Blender,Home & Kitchen,East,In-Store,3,60.59,181.77,CUST-1029
ORD-101069,2024-12-24,Air Fryer,Home & Kitchen,West,Wholesale,24,92.32,2215.68,CUST-1219
ORD-101070,2026-03-21,Smart TV,Electronics,North,In-Store,1,623.09,623.09,CUST-1083
ORD-101071,2025-04-29,Fountain Pen,Books & Stationery,West,Online,1,41.2,41.2,CUST-1174
ORD-101072,2025-12-23,Bluetooth Speaker,Electronics,East,Online,2,66.52,133.04,CUST-1111
ORD-101073,2024-01-27,Self-Help Best Seller,Books & Stationery,North,Affiliate,2,16.13,32.26,CUST-1018
ORD-101074,2024-09-13,Sci-Fi Novel,Books & Stationery,South,Online,2,18.56,37.12,CUST-1182
ORD-101075,2025-03-10,Desk Organizer,Books & Stationery,North,Wholesale,30,29.4,882.0,CUST-1094
ORD-101076,2026-04-17,Running Shoes,Fashion,West,Online,2,111.8,223.6,CUST-1055
ORD-101077,2024-08-10,Designer Jeans,Fashion,West,In-Store,1,88.89,88.89,CUST-1248
ORD-101078,2025-08-10,Smartphone,Electronics,South,In-Store,1,751.93,751.93,CUST-1017
ORD-101079,2024-03-10,Essential Oil Diffuser,Beauty & Personal Care,North,Affiliate,2,32.12,64.24,CUST-1054
ORD-101080,2025-05-13,Sci-Fi Novel,Books & Stationery,North,Online,1,18.14,18.14,CUST-1201
ORD-101081,2025-04-11,Fountain Pen,Books & Stationery,South,Online,1,38.74,38.74,CUST-1280
ORD-101082,2025-11-14,Fountain Pen,Books & Stationery,North,Online,2,47.04,94.08,CUST-1380
ORD-101083,2024-08-21,Blender,Home & Kitchen,East,Online,4,64.53,258.12,CUST-1312
ORD-101084,2024-12-29,Bluetooth Speaker,Electronics,North,Online,1,79.72,79.72,CUST-1158
ORD-101085,2026-05-09,Sunglasses,Fashion,South,Online,1,75.32,75.32,CUST-1315
ORD-101086,2025-02-05,Essential Oil Diffuser,Beauty & Personal Care,North,In-Store,1,27.52,27.52,CUST-1190
ORD-101087,2025-06-13,Winter Coat,Fashion,South,Affiliate,1,152.57,152.57,CUST-1299
ORD-101088,2024-04-30,Camping Tent,Sports & Outdoors,South,Wholesale,15,151.99,2279.85,CUST-1386
ORD-101089,2024-11-15,Smartwatch,Electronics,South,Online,3,243.44,730.32,CUST-1042
ORD-101090,2025-09-14,Ergonomic Chair,Home & Kitchen,East,Affiliate,1,204.69,204.69,CUST-1297
